Código,Nome,Telefone
732148,Maria Souza,11940573865
762799,Maria Souza,11976016639
471991,Maria Souza,11989370301
194778,Camila Rocha,11943666472
651397,Juliana Costa,11938764683
143565,Carlos Oliveira,11917459859
539687,Lucas Lima,11945867401
722491,Lucas Lima,11969997263
872226,Fernanda Alves,11903701705
102582,João Silva,11910257747
380599,Camila Rocha,11903762856
569357,João Silva,11994897544
600160,João Silva,11995841215
892253,Ana Pereira,11929594603
504443,Paulo Santos,11947164427
756313,Juliana Costa,11993248187
248710,Carlos Oliveira,11975706669
371028,Ana Pereira,11931836549
287578,João Silva,11919589348
510222,Camila Rocha,11927776136
532124,Lucas Lima,11975222853
800021,Maria Souza,11935468718
444297,João Silva,11930160905
895721,Lucas Lima,11912787923
621646,Lucas Lima,11943219571
967881,Ricardo Mendes,11988547612
863776,Juliana Costa,11960208770
254265,Juliana Costa,11962270501
135322,Fernanda Alves,11944731191
354287,Paulo Santos,11962364019
983579,Fernanda Alves,11994336891
952745,Ricardo Mendes,11974567920
236097,Paulo Santos,11914155469
117835,João Silva,11978021039
112415,Fernanda Alves,11962593199
704448,Ana Pereira,11960701815
540067,Ricardo Mendes,11941589170
800923,João Silva,11930158816
308472,Paulo Santos,11912491044
347933,Fernanda Alves,11994060933
212372,Fernanda Alves,11956937246
258190,Juliana Costa,11994599744
509379,Carlos Oliveira,11903733251
941704,Maria Souza,11977125588
677523,Camila Rocha,11992405103
300469,Ana Pereira,11989882814
729688,Camila Rocha,11933157630
138830,Ana Pereira,11992046386
871978,Carlos Oliveira,11913969263
357858,João Silva,11975896121
432167,Lucas Lima,11981046626
381746,Paulo Santos,11968220353
777801,Maria Souza,11977154255
107753,Juliana Costa,11906921731
519979,João Silva,11931401494
759160,Carlos Oliveira,11960620487
381632,Paulo Santos,11997359073
550286,Carlos Oliveira,11967723106
757093,Juliana Costa,11989404363
435195,Carlos Oliveira,11904954002
977666,Ricardo Mendes,11983534544
317933,Carlos Oliveira,11912414071
235459,João Silva,11968105052
997062,João Silva,11913157419
893989,João Silva,11943705049
379008,Ricardo Mendes,11951746413
613132,Carlos Oliveira,11915600957
694877,Paulo Santos,11977669373
493237,Ricardo Mendes,11991025514
864595,Maria Souza,11932202558
929232,João Silva,11997381651
193278,Ana Pereira,11941497063
785051,João Silva,11912250113
809996,Maria Souza,11969540684
417333,Fernanda Alves,11943282533
759624,Paulo Santos,11946510607
556815,Lucas Lima,11960244924
539785,Lucas Lima,11993181524
580984,Juliana Costa,11990411135
339434,Juliana Costa,11963368537
945353,Carlos Oliveira,11969590673
335721,Lucas Lima,11915579286
560168,Juliana Costa,11939683813
652762,Juliana Costa,11920937635
370171,Camila Rocha,11967584298
241665,Maria Souza,11939470882
608602,Camila Rocha,11943216194
153402,Fernanda Alves,11910905397
829767,Ana Pereira,11986308535
438221,Lucas Lima,11998940175
975419,Lucas Lima,11942854567
482015,Fernanda Alves,11901632911
372081,Paulo Santos,11930154540
865031,Juliana Costa,11905790745
747580,Paulo Santos,11970479258
161628,Juliana Costa,11918915478
818459,Maria Souza,11967607845
412095,Maria Souza,11962067913
782847,Carlos Oliveira,11988526476
609049,Lucas Lima,11941736299
107719,Carlos Oliveira,11936086504
164879,Ricardo Mendes,11903523707
932136,Maria Souza,11927489695
316155,Juliana Costa,11949701357
613651,Ricardo Mendes,11919212500
792147,Paulo Santos,11909766014
301502,João Silva,11971894046
711913,João Silva,11996072438
608848,João Silva,11978304339
358829,Ana Pereira,11978916526
254536,João Silva,11964013470
259128,João Silva,11962837552
969409,Ana Pereira,11990676768
588493,Juliana Costa,11976774590
730014,Paulo Santos,11902671106
613133,Paulo Santos,11984094392
651663,Lucas Lima,11909641394
387093,Maria Souza,11928848638
111758,Camila Rocha,11915302878
191574,Lucas Lima,11903001356
660044,Camila Rocha,11924480390
302387,Camila Rocha,11975885379
472645,Ana Pereira,11910643084
484114,Carlos Oliveira,11950027458
707732,Ricardo Mendes,11980816004
717648,Lucas Lima,11969865106
543615,Ana Pereira,11925661203
568945,Lucas Lima,11999690129
678788,João Silva,11957881001
433739,Maria Souza,11953632822
112560,Lucas Lima,11983846158
403997,Fernanda Alves,11997646153
218726,Lucas Lima,11987519568
586246,Ricardo Mendes,11948059312
101188,Fernanda Alves,11930990177
946040,Camila Rocha,11999698697
270432,Juliana Costa,11975875633
460619,Carlos Oliveira,11980214796
520333,Maria Souza,11914342910
620234,Fernanda Alves,11983636229
715710,Maria Souza,11940065156
469401,João Silva,11917765409
680415,Fernanda Alves,11946885726
349874,Ana Pereira,11942353736
337843,Carlos Oliveira,11978597599
547586,Maria Souza,11986409131
592638,Lucas Lima,11930399794
513802,Fernanda Alves,11933797145
132398,Ana Pereira,11930352405
965511,Fernanda Alves,11969092534
624502,Ana Pereira,11997291838
279835,Fernanda Alves,11912247156
401182,Carlos Oliveira,11998188926
337689,Carlos Oliveira,11964356616
344420,Paulo Santos,11996105596
466953,Juliana Costa,11937814197
618435,Juliana Costa,11912487617
317297,Carlos Oliveira,11994729727
231945,Paulo Santos,11938380810
716160,Camila Rocha,11973760553
601993,Ana Pereira,11961431276
402836,Lucas Lima,11974294150
898462,Maria Souza,11964829849
839071,Maria Souza,11971435827
908811,Lucas Lima,11913826710
551084,Lucas Lima,11971206399
938152,João Silva,11921260699
844970,Carlos Oliveira,11912778392
326977,Camila Rocha,11976534020
535817,Ana Pereira,11948759339
719084,Fernanda Alves,11911601133
556411,Camila Rocha,11991426336
569894,Fernanda Alves,11967627344
238717,Maria Souza,11953724689
851580,Ana Pereira,11925086515
573829,Juliana Costa,11914294595
825847,Fernanda Alves,11903972119
770758,Juliana Costa,11949757169
956787,Ana Pereira,11903850195
221994,Maria Souza,11974213676
395987,Paulo Santos,11915814169
442225,João Silva,11936218773
940825,João Silva,11983503053
577611,Ricardo Mendes,11950258441
572669,João Silva,11912212998
742370,Ricardo Mendes,11974781628
686158,Ricardo Mendes,11961205317
922720,João Silva,11941722467
219992,Ricardo Mendes,11914726147
669040,Fernanda Alves,11949405620
800758,João Silva,11945941100
422419,Fernanda Alves,11962601145
684072,Camila Rocha,11921012079
861857,Ricardo Mendes,11947897217
925204,Carlos Oliveira,11919423780
393091,Fernanda Alves,11951630886
154179,Camila Rocha,11987838057
650474,Camila Rocha,11995404704
760379,Carlos Oliveira,11987198315
645079,Juliana Costa,11927001829
364725,Juliana Costa,11910773476
861245,Maria Souza,11973443386
552817,Camila Rocha,11938958279
322329,Lucas Lima,11972028571
164175,Maria Souza,11992035903
798434,Paulo Santos,11942804832
351856,Maria Souza,11909299287
263600,Maria Souza,11974655508
324117,Lucas Lima,11993108910
388810,João Silva,11930513815
857046,Juliana Costa,11903201833
195906,Ricardo Mendes,11938290644
316573,Fernanda Alves,11982528946
946378,Carlos Oliveira,11978645829
336859,Lucas Lima,11993948428
202499,Carlos Oliveira,11935059961
263222,Camila Rocha,11974479787
951386,Paulo Santos,11964927118
305843,Paulo Santos,11935902814
681373,Ricardo Mendes,11923825957
952580,Lucas Lima,11996001190
254634,Carlos Oliveira,11971550473
231272,Ana Pereira,11968553457
573108,Lucas Lima,11937957816
427094,Paulo Santos,11927354596
518164,Fernanda Alves,11945518435
609005,Ricardo Mendes,11953800889
617286,João Silva,11994529627
197450,Ricardo Mendes,11927313119
967252,Fernanda Alves,11902158430
402509,Ricardo Mendes,11959962035
570244,João Silva,11901589174
887096,Carlos Oliveira,11926881682
345026,Fernanda Alves,11983534774
279831,João Silva,11937564530
418410,Lucas Lima,11969163853
589891,Maria Souza,11929247518
253784,Paulo Santos,11942303750
969516,Lucas Lima,11931139677
268018,Camila Rocha,11923838112
120877,Juliana Costa,11993404259
755006,Ricardo Mendes,11982670050
466242,Fernanda Alves,11906165952
230629,Juliana Costa,11983111317
765889,Ana Pereira,11957336530
307390,Maria Souza,11969002094
487618,Maria Souza,11995018605
279638,Paulo Santos,11944855659
560739,Ana Pereira,11949016286
317642,Camila Rocha,11914344135
873686,Ricardo Mendes,11900963644
242293,Fernanda Alves,11965037661
254377,Fernanda Alves,11989171058
994482,Fernanda Alves,11958323189
410305,Lucas Lima,11983932499
833161,Paulo Santos,11971922967
465315,Lucas Lima,11968032648
626028,João Silva,11967236888
929305,Fernanda Alves,11901311894
678370,Ricardo Mendes,11987390807
986674,Paulo Santos,11939954671
574856,Ricardo Mendes,11945267152
643265,Lucas Lima,11993055751
986730,Carlos Oliveira,11963629176
552583,Lucas Lima,11906446069
403301,Fernanda Alves,11966971463
499553,João Silva,11929994373
107888,João Silva,11951777797
312761,Camila Rocha,11979350322
625992,Fernanda Alves,11929553221
192459,Fernanda Alves,11951236923
743340,Ricardo Mendes,11986243904
786109,Fernanda Alves,11924772524
781804,Ricardo Mendes,11903209926
326893,Fernanda Alves,11916962742
214125,Camila Rocha,11942573496
637799,Paulo Santos,11918719252
536062,Juliana Costa,11983485604
350559,Carlos Oliveira,11988749697
946327,Fernanda Alves,11989556783
581265,Juliana Costa,11921716909
106485,Ana Pereira,11988248420
744837,Ana Pereira,11935835982
112666,Fernanda Alves,11990608262
699568,Lucas Lima,11940857780
839521,Maria Souza,11991827539
357499,Maria Souza,11909434047
790067,Maria Souza,11904275236
456577,Paulo Santos,11915508620
382441,Maria Souza,11919860970
429737,Juliana Costa,11961229599
175571,Camila Rocha,11987202445
727405,Carlos Oliveira,11988774833
733088,João Silva,11909761408
822830,Paulo Santos,11944688763
123930,João Silva,11980411501
286979,Camila Rocha,11939007146
655652,Juliana Costa,11959503514
709408,Juliana Costa,11947207849
374737,Lucas Lima,11949635594
211578,Juliana Costa,11936789075
537074,Ana Pereira,11933808662
144227,Fernanda Alves,11940164031
639522,Maria Souza,11937364554
428155,Camila Rocha,11990107345
687059,Lucas Lima,11987988438
360383,Lucas Lima,11997811931
779411,Maria Souza,11974032763
290463,Carlos Oliveira,11972997731
478002,João Silva,11955133568
283628,Juliana Costa,11955898182
838901,Camila Rocha,11915568180
953966,Ana Pereira,11962255781
265523,João Silva,11917198506
207454,Ana Pereira,11992568545
750625,João Silva,11925398821
929056,Juliana Costa,11958122223
910804,Maria Souza,11989405704
270231,Maria Souza,11994524775
816425,Paulo Santos,11917418728
450899,Maria Souza,11922083936
442107,Lucas Lima,11978175298
494880,Maria Souza,11989338207
536022,Maria Souza,11998128024
885672,João Silva,11992890056
142929,Carlos Oliveira,11905586799
505976,João Silva,11989899416
219359,João Silva,11931076152
202486,Carlos Oliveira,11949793461
471860,Camila Rocha,11922963729
822660,Paulo Santos,11949697708
371652,Lucas Lima,11982922961
481168,Ana Pereira,11922952871
347253,Lucas Lima,11918334373
580354,Maria Souza,11900713452
910747,Camila Rocha,11982798648
723306,João Silva,11925898483
596072,Ricardo Mendes,11987710322
595410,Fernanda Alves,11937453620
886834,Camila Rocha,11946770006
554175,Maria Souza,11946827624
477395,Lucas Lima,11993084147
178382,Juliana Costa,11920511058
565317,Ricardo Mendes,11954686988
161863,Paulo Santos,11924884252
910788,Juliana Costa,11937677383
204481,Fernanda Alves,11970070887
480759,Carlos Oliveira,11968737777
995730,Paulo Santos,11993399534
100628,Lucas Lima,11952422015
638984,Maria Souza,11926338902
890509,Ana Pereira,11976551026
886701,João Silva,11950781482
906230,Carlos Oliveira,11988994191
765959,João Silva,11913519681
198388,Lucas Lima,11971025621
562397,Ana Pereira,11954750665
799775,Lucas Lima,11918960525
190440,Ricardo Mendes,11981692854
974747,Camila Rocha,11986088966
530352,Camila Rocha,11953731046
383439,Lucas Lima,11928736207
595857,João Silva,11938851380
959871,Juliana Costa,11971008557
396113,João Silva,11938551555
427892,Juliana Costa,11900347987
676975,João Silva,11909446082
353659,Fernanda Alves,11914357555
446207,Lucas Lima,11969777668
860956,Fernanda Alves,11906743384
646919,Maria Souza,11902648983
147983,Maria Souza,11928190130
725669,Fernanda Alves,11946777084
343704,Paulo Santos,11969980345
161742,Maria Souza,11966937522
610231,João Silva,11966618052
357579,Camila Rocha,11950837075
158313,Ana Pereira,11984212771
470684,Fernanda Alves,11990459114
250478,Carlos Oliveira,11950716481
291272,Fernanda Alves,11944402902
494303,Paulo Santos,11976363585
774505,Carlos Oliveira,11908383637
427693,Fernanda Alves,11979989250
923022,Ana Pereira,11934073594
157069,Fernanda Alves,11931794109
149898,Fernanda Alves,11988133004
328558,Lucas Lima,11936666295
614082,Ricardo Mendes,11986814221
846663,Ana Pereira,11906670162
416254,Camila Rocha,11974002658
304947,Ana Pereira,11937422665
136859,Maria Souza,11995955753
347787,Paulo Santos,11967489513
437652,Carlos Oliveira,11984227077
200721,Carlos Oliveira,11917025272
228989,Juliana Costa,11929268967
196189,Carlos Oliveira,11994192506
732336,Maria Souza,11946451034
662646,João Silva,11913384395
291551,Ricardo Mendes,11953150054
790784,Ana Pereira,11916488428
513822,Lucas Lima,11965128079
426379,Ricardo Mendes,11958728432
888368,Camila Rocha,11983188752
701268,Juliana Costa,11958600612
314280,Camila Rocha,11983244755
144401,Ana Pereira,11980666124
236999,João Silva,11935823181
423279,Camila Rocha,11916052294
478743,Ricardo Mendes,11904023846
262257,Fernanda Alves,11977331660
318626,Carlos Oliveira,11977502716
416902,Fernanda Alves,11901035140
892049,João Silva,11988640306
682832,Carlos Oliveira,11959596854
500660,Camila Rocha,11984052335
523782,Ricardo Mendes,11996744302
639346,Camila Rocha,11955128523
153284,Paulo Santos,11970647283
381447,Fernanda Alves,11950755540
741865,Lucas Lima,11941869909
126875,Fernanda Alves,11900191579
618200,Paulo Santos,11993096100
935067,Paulo Santos,11914045792
451560,Paulo Santos,11903547516
978658,Paulo Santos,11900685814
718685,Paulo Santos,11918398223
953648,Paulo Santos,11948510106
931601,Lucas Lima,11920183004
911277,Ana Pereira,11970498756
241444,Paulo Santos,11997428790
910900,Lucas Lima,11976493203
569979,Lucas Lima,11933801258
949987,Lucas Lima,11997369775
707395,Juliana Costa,11997773725
261569,Juliana Costa,11942164168
408803,Ana Pereira,11945662220
827726,Maria Souza,11912775663
497353,Paulo Santos,11923710370
465289,Juliana Costa,11968187129
453276,Paulo Santos,11973628826
307858,Camila Rocha,11938336872
447002,Juliana Costa,11939429680
378930,Carlos Oliveira,11995177955
859919,Ana Pereira,11961187457
320027,Maria Souza,11985414016
206547,João Silva,11941708271
502803,Ana Pereira,11991065813
239364,João Silva,11978175660
745337,Carlos Oliveira,11986782914
475235,Maria Souza,11976705819
442509,Lucas Lima,11947344830
972076,Fernanda Alves,11916331089
338339,Maria Souza,11977769915
725848,João Silva,11950149805
957926,Lucas Lima,11901997665
801737,Fernanda Alves,11990885322
171934,Maria Souza,11936611571
453358,Camila Rocha,11999237743
759567,Fernanda Alves,11986822126
745042,Carlos Oliveira,11946736547
197349,Lucas Lima,11913293167
870484,João Silva,11926812216
101236,João Silva,11990869207
670624,Juliana Costa,11930760333
776280,Ricardo Mendes,11953822031
860579,Fernanda Alves,11982125382
104354,João Silva,11988810101
225630,Fernanda Alves,11936277763
333519,Ricardo Mendes,11947450138
773318,Lucas Lima,11943901109
125942,Maria Souza,11940700223
227791,Paulo Santos,11926358138
767519,Fernanda Alves,11924145927
706562,Paulo Santos,11977161904
637769,Camila Rocha,11959476868
187825,Paulo Santos,11918103085
205548,Paulo Santos,11949892043
520883,Lucas Lima,11947070116
838178,Maria Souza,11912442382
898722,Ana Pereira,11920802880
475410,Carlos Oliveira,11917458558
752301,João Silva,11944799127
451447,Paulo Santos,11983242147
341734,João Silva,11948681585
